file_name,group_name,pointid,count
D1043-21-23122021_ytE1q8O.ags,LBST,"TP03",4

D1043-21-23122021_ytE1q8O.ags,LLPL,"BH-10D",7

D1043-21-23122021_ytE1q8O.ags,LLPL,"BH-3D",16

D1043-21-23122021_ytE1q8O.ags,LLPL,"BH-6D",12

D1043-21-23122021_ytE1q8O.ags,LLPL,"BH-7D",13

D1043-21-23122021_ytE1q8O.ags,LLPL,"DCP7",1

D1043-21-23122021_ytE1q8O.ags,LNMC,"BH-10D",7

D1043-21-23122021_ytE1q8O.ags,LNMC,"BH-3D",16

D1043-21-23122021_ytE1q8O.ags,LNMC,"BH-6D",12

D1043-21-23122021_ytE1q8O.ags,LNMC,"BH-7D",13

D1043-21-23122021_ytE1q8O.ags,LNMC,"DCP7",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"BH-10D",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"BH-3D",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"BH-6D",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"BH-7D",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP7",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP1",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP10",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP5",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP8",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"DCP9",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"TP02",1

D1043-21-23122021_ytE1q8O.ags,LOCA,"TP03",1

D1043-21-23122021_ytE1q8O.ags,PTST,"BH-6D",1

D1043-21-23122021_ytE1q8O.ags,PTST,"BH-7D",1

D1043-21-23122021_ytE1q8O.ags,SAMP,"BH-10D",42

D1043-21-23122021_ytE1q8O.ags,SAMP,"BH-3D",52

D1043-21-23122021_ytE1q8O.ags,SAMP,"BH-6D",36

D1043-21-23122021_ytE1q8O.ags,SAMP,"BH-7D",55

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP7",3

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP1",2

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP10",2

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP5",3

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP8",2

D1043-21-23122021_ytE1q8O.ags,SAMP,"DCP9",2

D1043-21-23122021_ytE1q8O.ags,SAMP,"TP02",2

